site_id,cdli_provenience_id,accuracy,anc_name,transc_name,ara_name,arm_name,fas_name,geo_name,gre_name,heb_name,rus_name,legacy_name,pleiades_url,osm_url,geonames_url,wik_en,wik_ara,wik_fas,wik_gre,wik_heb,wik_tr,rla_url,wikidata_url,lon_wgs1984,lat_wgs1984
MRN,https://cdli.mpiwg-berlin.mpg.de/proveniences/867,2,,Mardin,,,,,,,,uncertain (mod. Mardin),,https://www.openstreetmap.org/node/26487735,https://www.geonames.org/304797,https://en.wikipedia.org/wiki/Mardin,https://ar.wikipedia.org/wiki/ماردين,,,,,,,40.7178,37.3246
MRW,https://cdli.mpiwg-berlin.mpg.de/proveniences/868,3,,Tall Marwāny,تل مرواني,,,,,,,uncertain (mod. Tall Marwāny),,https://www.openstreetmap.org/node/573457545,,,,,,,,,,40.6627,34.8669
MSH,https://cdli.mpiwg-berlin.mpg.de/proveniences/869,3,Kar-Assurnazirpal,Tall Masaikh,جبل مسئخ,,,,,,,Kar-Assurnazirpal (mod. Tall Masaikh),,https://www.openstreetmap.org/node/573457783,https://www.geonames.org/385914,,,,,,,,,40.5553,34.9738
MSK,https://cdli.mpiwg-berlin.mpg.de/proveniences/192,3,Maškan-šapir,Tall Abū Duwārī,تل أبو دواري,,,,,,,Maškan-šapir (mod. Tell Abu Duwari),https://pleiades.stoa.org/places/715980704,,,https://en.wikipedia.org/wiki/Mashkan-shapir,https://ar.wikipedia.org/wiki/مشكان-_شابير,,,,,,https://wikidata.org/wiki/Q2574582,45.2207,32.4055
MUG,https://cdli.mpiwg-berlin.mpg.de/proveniences/3,3,Mukdan,Umm al-Jīr,أم الجير,,,,,,,uncertain (mod. Mugdan/Umm al-Jir),,,,,,,,,,,,44.8501,32.6497
MUH,https://cdli.mpiwg-berlin.mpg.de/proveniences/870,2,,Muhrapert,,,,,,,,uncertain (mod. Muhrapert),,https://www.openstreetmap.org/node/1482093793,https://www.geonames.org/313920,,,,,,,,,42.9157,38.3461
MUR,https://cdli.mpiwg-berlin.mpg.de/proveniences/871,2,,Muradiye,,,,,,,,uncertain (mod. Muradiye),,https://www.openstreetmap.org/node/127550920,https://www.geonames.org/9815319,https://en.wikipedia.org/wiki/Muradiye,,,,,https://tr.wikipedia.org/wiki/Muradiye,,,43.7634,38.9913
MUS,https://cdli.mpiwg-berlin.mpg.de/proveniences/872,2,,Muş,,,,,,,,uncertain (mod. Muş),,https://www.openstreetmap.org/node/26486736,https://www.geonames.org/304081,https://en.wikipedia.org/wiki/Muş,,,,,https://tr.wikipedia.org/wiki/Muş,,,41.4794,38.733
MZA,https://cdli.mpiwg-berlin.mpg.de/proveniences/262,3,,Ishān Miziyad,إشان مزياد,,,,,,,uncertain (mod. Mazyad),,https://www.openstreetmap.org/way/953862440,,,,,,,,,,44.5561,32.5932
MZT,https://cdli.mpiwg-berlin.mpg.de/proveniences/873,3,,Mezraa Teleilat,,,,,,,,uncertain (mod. Mezraa Teleilat),,https://www.openstreetmap.org/node/183688350,,,,,,,,,,37.9859,36.9773
NAB,https://cdli.mpiwg-berlin.mpg.de/proveniences/260,3,Nabada,Tall Baiydar,تل بيدر,,,,,,,uncertain (mod. Beydar),https://pleiades.stoa.org/places/423885388,https://www.openstreetmap.org/way/226879817,https://www.geonames.org/171645,https://en.wikipedia.org/wiki/Tell_Beydar,https://ar.wikipedia.org//wiki/تل_بيدر,,,,,,https://wikidata.org/wiki/Q1658146,40.5872,36.7381
NAG,https://cdli.mpiwg-berlin.mpg.de/proveniences/874,1,,Tall Nūyaja,تل نويجة,,,,,,,uncertain (mod. Tall Nūyaja),,,,,,,,,,,,45.0974,32.33
NAL,https://cdli.mpiwg-berlin.mpg.de/proveniences/875,1,,Nalbandyan,,Նալբանդյան,,,,,,uncertain (mod. Nalbandyan),,https://www.openstreetmap.org/way/292767301,https://www.geonames.org/616385,,,,,,,,,43.9873,40.0628
NAS,https://cdli.mpiwg-berlin.mpg.de/proveniences/876,1,,Nashteban,,,,,,,,uncertain (mod. Nashteban),,,,,,,,,,,,47.8013,38.0076
NAZ,https://cdli.mpiwg-berlin.mpg.de/proveniences/877,1,,Anaz,,,,,,,,uncertain (mod. Anaz),https://pleiades.stoa.org/places/713816456,https://www.openstreetmap.org/node/1918268689,,,,,,,,,,39.027,37.14
NER,https://cdli.mpiwg-berlin.mpg.de/proveniences/296,2,Nereb,Naiyrab,نيرب,,,,,,,Nereb (mod. Neirab),https://pleiades.stoa.org/places/633912597,,,,,,,,,,,37.2265,36.1777
NGB,https://cdli.mpiwg-berlin.mpg.de/proveniences/273,2,,Nigūb,نگوب,,,,,,,uncertain (mod. Negub tunnel),https://pleiades.stoa.org/places/413309737,,,,,,,,,,,43.4762,36.0446
NGN,https://cdli.mpiwg-berlin.mpg.de/proveniences/399,3,Nigin,Ishān Zurghul,ايشان زرغل,,,,,,,Nigin (mod. Ishān Zurghul),https://pleiades.stoa.org/places/912909,https://www.openstreetmap.org/node/2485672107,https://www.geonames.org/7024991,,,,,,,,,46.4948,31.3777
NHV,https://cdli.mpiwg-berlin.mpg.de/proveniences/28,1,,Nihāwand,نهاوند,,,,,,,uncertain (mod. Nahavand),https://pleiades.stoa.org/places/903088,https://www.openstreetmap.org/relation/12941876,https://www.geonames.org/122915,,,,,,,,,48.3769,34.1889
NIM,https://cdli.mpiwg-berlin.mpg.de/proveniences/81,3,Kalhu,Nimrūd,نمرود,,,,,,,Kalhu (mod. Nimrūd),https://pleiades.stoa.org/places/894019,https://www.openstreetmap.org/way/295528281,https://www.geonames.org/93006,https://en.wikipedia.org/wiki/Nimrud,https://ar.wikipedia.org/wiki/كالح,,,,,,https://wikidata.org/wiki/Q237614,43.3385,36.1022
NIP,https://cdli.mpiwg-berlin.mpg.de/proveniences/22,3,Nippur,Nufar,نفر,,,,,,,Nippur (mod. Nuffar),https://pleiades.stoa.org/places/912910,https://www.openstreetmap.org/node/7316513646,https://www.geonames.org/92882,https://en.wikipedia.org/wiki/Nippur,,,,,,,https://wikidata.org/wiki/Q188395,45.23,32.1271
NJF,https://cdli.mpiwg-berlin.mpg.de/proveniences/392,3,,Najafābād,,,نجف‌آباد,,,,,Kišesim (mod. Najafabad),,https://www.openstreetmap.org/node/4541037056,https://www.geonames.org/122847,,,,,,,,,47.9761,34.6527
NKH,https://cdli.mpiwg-berlin.mpg.de/proveniences/8,0,,,,,,,,,,uncertain (mod. Tell Abu Nakhlab),,,,,,,,,,,,,
NKM,https://cdli.mpiwg-berlin.mpg.de/proveniences/880,1,,Новый Кумак,,,,,,,,uncertain (mod. Новый Кумак),,https://www.openstreetmap.org/node/1419404944,https://www.geonames.org/6268312,,,,,,,,,58.6555,51.2297
NNV,https://cdli.mpiwg-berlin.mpg.de/proveniences/279,3,Nineveh,Nīnūa,نينوى,,,,,,,Nineveh (mod. Kuyunjik),https://pleiades.stoa.org/places/874621,https://www.openstreetmap.org/way/202644722,https://www.geonames.org/92878,https://en.wikipedia.org/wiki/Nineveh,https://ar.wikipedia.org/wiki/نينوى,,,,,http://publikationen.badw.de/de/rla/index#8744,https://wikidata.org/wiki/Q5680,43.1621,36.3582
NOR,https://cdli.mpiwg-berlin.mpg.de/proveniences/882,2,,Noragavid,,Նորագավիթ,,,,,,uncertain (mod. Noragavid),,https://www.openstreetmap.org/way/130654553,https://www.geonames.org/616360,,,,,,,,,44.4743,40.1198
NQS,https://cdli.mpiwg-berlin.mpg.de/proveniences/422,3,,Naqsh Rustam,,,نقش رستم,,,,,uncertain (mod. Naqš-i-Rustam),,https://www.openstreetmap.org/node/235636111,https://www.geonames.org/122681,"https://en.wikipedia.org/wiki/Kastri,_Cythera",https://ar.wikipedia.org/wiki/نفر,https://fa.wikipedia.org/wiki/نقش_رستم,,,,,,52.8745,29.9885
NRB,https://cdli.mpiwg-berlin.mpg.de/proveniences/245,3,Nerebtum,Ishkhālī,أشخالي,,,,,,,Nerebtum (mod. Iščali),,https://www.openstreetmap.org/node/6411927106,https://www.geonames.org/91213,https://en.wikipedia.org/wiki/Tell_Ishchali,,,,,,http://publikationen.badw.de/de/rla/index#8355,https://wikidata.org/wiki/Q3338309,44.5828,33.3029
NRK,https://cdli.mpiwg-berlin.mpg.de/proveniences/883,1,,Namrīk,نمريك,,,,,,,uncertain (mod. Namrīk),,,,https://en.wikipedia.org/wiki/Nemrik_9,,,,,,,https://wikidata.org/wiki/Q13708140,42.8822,36.7241
NSB,https://cdli.mpiwg-berlin.mpg.de/proveniences/312,3,,Tall al-Naṣbah,تل النصبة,,,,,תל אנצבה,,uncertain (mod. Tell en-Nasbeh),,https://www.openstreetmap.org/node/2675850287,,https://en.wikipedia.org/wiki/Tell_en-Nasbeh,,,,https://he.wikipedia.org/wiki/תל_א-נצבה,,,https://wikidata.org/wiki/Q7697543,35.2166,31.8851
NSR,https://cdli.mpiwg-berlin.mpg.de/proveniences/159,3,,Jamdat Naṣr,جمدة نصر‎,,,,,,,uncertain (mod. Jemdet Nasr),https://pleiades.stoa.org/places/733910291,https://www.openstreetmap.org/way/533484067,https://www.geonames.org/95275,https://en.wikipedia.org/wiki/Jemdet_Nasr,https://ar.wikipedia.org/wiki/جمدة_نصر,,,,,,https://wikidata.org/wiki/Q342799,44.7796,32.7181
NUZ,https://cdli.mpiwg-berlin.mpg.de/proveniences/222,3,Gasur,Yūrghān Tapah,يورغان تبة,,,,,,,Gasur/Nuzi (mod. Yorgan Tepe),https://pleiades.stoa.org/places/894054,https://www.openstreetmap.org/way/533930506,https://www.geonames.org/89610,https://en.wikipedia.org/wiki/Nuzi,https://ar.wikipedia.org/wiki/نوزي,,,,,,https://wikidata.org/wiki/Q584605,44.2546,35.3717
OJA,https://cdli.mpiwg-berlin.mpg.de/proveniences/884,1,,Ojasar-Ilandağ,,,,,,,,uncertain (mod. Ojasar-Ilandağ),,,,,,,,,,,,45.6251,39.137
ORD,https://cdli.mpiwg-berlin.mpg.de/proveniences/885,2,,Ortadamla,,,,,,,,uncertain (mod. Ortadamla),,https://www.openstreetmap.org/node/2291750333,https://www.geonames.org/6970683,,,,,,,,,43.0496,39.2058
ORT,https://cdli.mpiwg-berlin.mpg.de/proveniences/283,3,Sapinuwa,Ortaköy,,,,,,,,Šapinuwa (mod. Ortaköy),https://pleiades.stoa.org/places/964671598,https://www.openstreetmap.org/way/242232762,,https://en.wikipedia.org/wiki/Sapinuwa,,,,,,,https://wikidata.org/wiki/Q3620,35.2375,40.2541
OTK,https://cdli.mpiwg-berlin.mpg.de/proveniences/886,1,,Ortakent,,,,,,,,uncertain (mod. Ortakent),,,,,,,,,,,,42.8815,41.2235
OYH,https://cdli.mpiwg-berlin.mpg.de/proveniences/887,3,,Oylum Höyük,,,,,,,,uncertain (mod. Oylum Höyük),https://pleiades.stoa.org/places/275382665,https://www.openstreetmap.org/way/174871851,,,,,,,https://tr.wikipedia.org/wiki/Oylum_Höyük,,,37.1786,36.6988
OYM,https://cdli.mpiwg-berlin.mpg.de/proveniences/888,3,Nerik,Oymaağaç Höyük,,,,,,,,Nerik (mod. Oymaağaç Höyük),https://pleiades.stoa.org/places/785959742,https://www.openstreetmap.org/way/233250052,,https://en.wikipedia.org/wiki/Nerik,,,,,https://tr.wikipedia.org/wiki/Nerik,,https://wikidata.org/wiki/Q916681,35.4292,41.2076
OZB,https://cdli.mpiwg-berlin.mpg.de/proveniences/64,3,,Ozbaki,,,,,,,,uncertain (mod. Ozbaki),,https://www.openstreetmap.org/way/346040742,,,,,,,,,,50.5866,35.9799
PAS,https://cdli.mpiwg-berlin.mpg.de/proveniences/396,3,Pašime,Tall Abū Shījah,تل أبو شيجة,,,,,,,Pašime (mod. Tell Abu Sheeja),https://pleiades.stoa.org/places/108542249,https://www.openstreetmap.org/way/654581393,,https://en.wikipedia.org/wiki/Pashime,,,,,,,,47.1479,32.3944
PAT,https://cdli.mpiwg-berlin.mpg.de/proveniences/889,1,,Patnos,,,,,,,,uncertain (mod. Patnos),https://pleiades.stoa.org/places/874529,https://www.openstreetmap.org/node/127600285,https://www.geonames.org/302819,https://en.wikipedia.org/wiki/Patnos,,,,,https://tr.wikipedia.org/wiki/Patnos,,,42.864,39.2332
PDK,https://cdli.mpiwg-berlin.mpg.de/proveniences/112,1,Padakku,Al-Ḥāīṭ,الحايط,,,,,,,Padakku (mod. Al-Ḥāīṭ),https://pleiades.stoa.org/places/982176368,,,,,,,,,,,40.4668,25.9786
PEL,https://cdli.mpiwg-berlin.mpg.de/proveniences/891,3,,Ṭabaqat Faḥl,طبقة فحل,,,,,,,uncertain (mod. Ṭabaqat Faḥl),https://pleiades.stoa.org/places/678326,https://www.openstreetmap.org/way/769451030,https://www.geonames.org/11396035,https://en.wikipedia.org/wiki/Pella%2C_Jordan,https://ar.wikipedia.org/wiki/طبقة_فحل_(إربد),,,,,,https://wikidata.org/wiki/Q167993,35.613,32.4501
PHG,https://cdli.mpiwg-berlin.mpg.de/proveniences/892,3,,Fanagorii͡a,,,,,,,Фанагория,uncertain (mod. Fanagorii͡a),https://pleiades.stoa.org/places/854724,https://www.openstreetmap.org/node/1165252854,,https://en.wikipedia.org/wiki/Phanagoria,,,,,,,https://wikidata.org/wiki/Q1344411,36.9584,45.2759
PHU,https://cdli.mpiwg-berlin.mpg.de/proveniences/246,3,,Pir Hüseyin,,,,,,,,uncertain (mod. Pir Huseyin),,https://www.openstreetmap.org/way/363579097,,,,,,,,http://publikationen.badw.de/de/rla/index#9639,,40.3875,38.1113
PIR,https://cdli.mpiwg-berlin.mpg.de/proveniences/893,1,,Pirabat,,,,,,,,uncertain (mod. Pirabat),,https://www.openstreetmap.org/node/2292400154,https://www.geonames.org/302613,,,,,,,,,42.5843,39.753
PLU,https://cdli.mpiwg-berlin.mpg.de/proveniences/894,2,,Palu,,,,,,,,uncertain (mod. Palu),https://pleiades.stoa.org/places/874383,https://www.openstreetmap.org/node/2279983498,,,,,,,,,,39.9535,38.7023
PRA,https://cdli.mpiwg-berlin.mpg.de/proveniences/27,1,,Bārah,بارة,,,,,,,uncertain (mod. Pāra),https://pleiades.stoa.org/places/914118847,https://www.openstreetmap.org/node/2488220303,https://www.geonames.org/97982,,,,,,,,,41.4851,36.3757
PRS,https://cdli.mpiwg-berlin.mpg.de/proveniences/92,3,Pārśa,Takht-i Jamshīd,,,تخت جمشید,,,,,Pārśa (mod. Persepolis),https://pleiades.stoa.org/places/922695,https://www.openstreetmap.org/way/95531795,https://www.geonames.org/110836,https://en.wikipedia.org/wiki/Persepolis,,https://fa.wikipedia.org/wiki/تخت_جمشید,,,,,https://wikidata.org/wiki/Q129072,52.8925,29.9343
PSG,https://cdli.mpiwg-berlin.mpg.de/proveniences/198,3,,Pasargad,,,پاسارگاد,,,,,Tall-I Takht (mod. Pasargadae),https://pleiades.stoa.org/places/922693,https://www.openstreetmap.org/way/203395269,https://www.geonames.org/121340,https://en.wikipedia.org/wiki/Pasargadae,,https://fa.wikipedia.org/wiki/پاسارگاد,,,,,https://wikidata.org/wiki/Q230025,53.1768,30.2008
QAB,https://cdli.mpiwg-berlin.mpg.de/proveniences/895,3,,Tall Qabr Abu al-’Atīq,تل قبر ابو العتيق,,,,,,,uncertain (mod. Tall Qabr Abu al-’Atīq),,,,,,,,,,,,39.7854,35.763
QAI,https://cdli.mpiwg-berlin.mpg.de/proveniences/896,1,,Qal‘ah Imam,,,قلعه ایمام,,,,,uncertain (mod. Qal‘ah Imam),,https://www.openstreetmap.org/node/2216153573,,,,,,,,,,46.1798,35.488
QAL,https://cdli.mpiwg-berlin.mpg.de/proveniences/897,1,,Qalatgah,,,,,,,,uncertain (mod. Qalatgah),https://pleiades.stoa.org/places/874652,,,,,,,,,,,45.2208,37.0353
QAN,https://cdli.mpiwg-berlin.mpg.de/proveniences/11,3,,Qaṣr-i Abūnaṣr,,,قصر ابونصر,,,,,Qasr-i Abu Nasr (mod. uncertain),,,https://www.geonames.org/119600,,,,,,,,,52.6252,29.5848
QAT,https://cdli.mpiwg-berlin.mpg.de/proveniences/242,3,Qatara,Tall al-Rimah,تل الرمة,,,,,,,Qattara (mod. Tell al Rimah),https://pleiades.stoa.org/places/356369838,https://www.openstreetmap.org/way/499377166,https://www.geonames.org/6786680,https://en.wikipedia.org/wiki/Tell_al-Rimah,https://ar.wikipedia.org/wiki/تل_الرماح,,,,,,https://wikidata.org/wiki/Q195286,42.45,36.2569
QBR,https://cdli.mpiwg-berlin.mpg.de/proveniences/233,3,,Tall Abū Qubur,تل أبو قبر,,,,,,,uncertain (mod. Tell Abu Qubur),https://pleiades.stoa.org/places/894110,,,,,,,,,,,44.2185,33.1455
QCH,https://cdli.mpiwg-berlin.mpg.de/proveniences/898,2,,Qarah Jatān,قرة جتان,,,,,,,uncertain (mod. Qarah Jatān),,https://www.openstreetmap.org/way/775121038,https://www.geonames.org/92440,,,,,,,,,45.1914,35.7417
QDS,https://cdli.mpiwg-berlin.mpg.de/proveniences/899,3,Qadeš,Tall al-Nabī Mandū,تل النبي مندو,,,,,,,Qadeš (mod. Tall al-Nabī Mandū),https://pleiades.stoa.org/places/668291,https://www.openstreetmap.org/way/183941422,https://www.geonames.org/168753,,,,,,,,,36.5194,34.557
QHD,https://cdli.mpiwg-berlin.mpg.de/proveniences/900,3,,Tall al-Hādī,تل الهادي,,,,,,,uncertain (mod. Tall al-Hādī),,https://www.openstreetmap.org/node/567215235,https://www.geonames.org/163577,,,,,,,,,41.865,36.8707
QIT,https://cdli.mpiwg-berlin.mpg.de/proveniences/901,3,,Tall al-Qiṭar,تل القطار,,,,,,,uncertain (mod. Tall al-Qiṭar),,https://www.openstreetmap.org/way/766039147,https://www.geonames.org/9082,,,,,,,,,38.1803,36.3837
QLD,https://cdli.mpiwg-berlin.mpg.de/proveniences/902,3,,Qalat-i Dinka,,,,,,,,uncertain (mod. Qalat-i Dinka),https://pleiades.stoa.org/places/512491137,https://www.openstreetmap.org/way/6661367327,,,,,,,,,,45.1328,36.1367
QNT,https://cdli.mpiwg-berlin.mpg.de/proveniences/903,2,,Qantīr,قنتير,,,,,,,uncertain (mod. Qantīr),,,https://www.geonames.org/350767,https://en.wikipedia.org/wiki/Pi-Ramesses,https://ar.wikipedia.org/wiki/بر-رمسيس,,,,,,https://wikidata.org/wiki/Q937930,31.8345,30.8017
QQN,https://cdli.mpiwg-berlin.mpg.de/proveniences/189,1,,Qaqun,قاقون,,,,,קאקון,,uncertain (mod. Kibbutz Hama-apil),,,https://www.geonames.org/10194030,https://en.wikipedia.org/wiki/Qaqun,,,,https://he.wikipedia.org/wiki/קאקון,,,,34.995,32.3593
QSH,https://cdli.mpiwg-berlin.mpg.de/proveniences/302,3,Kilizu,Qaṣr Shimāmūk,قصر شماموك,,,,,,,Kilizu (mod. Qasr Shamamuk),https://pleiades.stoa.org/places/894027,https://www.openstreetmap.org/way/460245093,,,,,,,,http://publikationen.badw.de/de/rla/index#6491,,43.7514,36.1039
QTN,https://cdli.mpiwg-berlin.mpg.de/proveniences/904,3,Qaṭnā,Tall al-Mishrifah,تل المشرفة,,,,,,,Qaṭnā (mod. Tall al-Mishrifah),https://pleiades.stoa.org/places/412342122,https://www.openstreetmap.org/way/226839682,,https://en.wikipedia.org/wiki/Al-Mushrifah,https://ar.wikipedia.org/wiki/المشرفة_(حمص),https://fa.wikipedia.org/wiki/المشرفه,,,,,,36.8663,34.8346
QUA,https://cdli.mpiwg-berlin.mpg.de/proveniences/158,3,Apqu-ša-Adad,Tall Abū Māriyā,ال أبو ماريا,,,,,,,,https://pleiades.stoa.org/places/874723,https://www.openstreetmap.org/node/3323901446,,,,,,,,,,42.5973,36.4295
QUF,https://cdli.mpiwg-berlin.mpg.de/proveniences/906,1,,Qufṭ,قفـط,,,,,,,uncertain (mod. Qufṭ),https://pleiades.stoa.org/places/786010,https://www.openstreetmap.org/node/332074724,https://www.geonames.org/350560,https://en.wikipedia.org/wiki/Qift,https://ar.wikipedia.org/wiki/قفط,,,,,,https://wikidata.org/wiki/Q935454,32.8158,25.9966
RAJ,https://cdli.mpiwg-berlin.mpg.de/proveniences/907,1,,Al-Rajībah,الرجيبة,,,,,,,uncertain (mod. Al-Rajībah),,,,,,,,,,,,45.969,30.9047
RAZ,https://cdli.mpiwg-berlin.mpg.de/proveniences/908,2,,Rāzlīq,,,رازلیق,,,,,uncertain (mod. Rāzlīq),,https://www.openstreetmap.org/node/4528892051,https://www.geonames.org/118634,https://en.wikipedia.org/wiki/Razliq,,https://fa.wikipedia.org/wiki/رازلیق,,,,,,47.5496,38.0066
RBT,https://cdli.mpiwg-berlin.mpg.de/proveniences/909,3,,Tall ‘Arbīd,تل عربيد,,,,,,,uncertain (mod. Tall ‘Arbīd),,https://www.openstreetmap.org/node/567216178,https://www.geonames.org/173053,https://en.wikipedia.org/wiki/Tell_Arbid,https://ar.wikipedia.org/wiki/تل_عربيد,,,,,,https://wikidata.org/wiki/Q4120177,41.0207,36.8728
RKI,https://cdli.mpiwg-berlin.mpg.de/proveniences/910,1,,Khārk,خارک,,,,,,,uncertain (mod. Khārk),,,,,,,,,,,,50.3091,29.2493
RMA,https://cdli.mpiwg-berlin.mpg.de/proveniences/911,3,,Al-Rammāḥīyah,الرماحية,,,,,,,uncertain (mod. Al-Rammāḥīyah),,,,,,,,,,,,44.7132,31.894
RQI,https://cdli.mpiwg-berlin.mpg.de/proveniences/912,3,,Tall al-Raqa‘i,,,,,,,,uncertain (mod. Tall al-Raqa‘i),,,,,,,,,,,,40.8521,36.44
RSL,https://cdli.mpiwg-berlin.mpg.de/proveniences/913,3,Ursalimmu,Yrṿshlym,,,,,,ירושלים,,Ursalimmu (mod. Yrṿshlym),https://pleiades.stoa.org/places/687928,https://www.openstreetmap.org/node/29090735,https://www.geonames.org/281184,,,,,,,,,35.2358,31.7777
RTA,https://cdli.mpiwg-berlin.mpg.de/proveniences/60,1,,Rasm al-Ṭanjara,رسم ال طنجرة,,,,,,,uncertain (mod. el-Ghab),,https://www.openstreetmap.org/node/3478055525,,,,,,,,,,36.3562,35.5872
RTE,https://cdli.mpiwg-berlin.mpg.de/proveniences/297,1,,Rabat Tapah,ربت تپه,,,,,,,uncertain (mod. Rabat Tepe),,,,https://en.wikipedia.org/wiki/Rabat_Tepe,,,,,,,,45.5397,36.201
RUS,https://cdli.mpiwg-berlin.mpg.de/proveniences/218,3,Rusahinili,Toprakkale,,,,,,,,Rusahinili (mod. Toprakkale),https://pleiades.stoa.org/places/874771,,,,,,,,,,,43.4064,38.5102
RUT,https://cdli.mpiwg-berlin.mpg.de/proveniences/914,1,,Rutschi Tig,,,,,,,,uncertain (mod. Rutschi Tig),,,https://www.geonames.org/799326,,,,,,,,,43.7555,42.9889
SAD,https://cdli.mpiwg-berlin.mpg.de/proveniences/915,1,,Tall S‘aīd,تل سعيد,,,,,,,uncertain (mod. Tall S‘aīd),,,,,,,,,,,,45.0127,32.2319
SAI,https://cdli.mpiwg-berlin.mpg.de/proveniences/916,3,,Al-Sayāl,السيال,,,,,,,uncertain (mod. Al-Sayāl),,https://www.openstreetmap.org/node/573457692,https://www.geonames.org/172451,,,,,,,,,40.9096,34.597
SAL,https://cdli.mpiwg-berlin.mpg.de/proveniences/917,2,,Salmanağa,,,,,,,,uncertain (mod. Salmanağa),,https://www.openstreetmap.org/node/2284818565,https://www.geonames.org/6969119,,,,,,,,,43.4345,39.0482
SAM,https://cdli.mpiwg-berlin.mpg.de/proveniences/360,3,,Shamīt,شميت,,,,,,,Kian (Tell Shmid),,,,,,,,,,,,45.8326,31.7477
SAP,https://cdli.mpiwg-berlin.mpg.de/proveniences/25,3,Sippar,Tall Abū Ḥabbah,تل أبو حبة,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),https://pleiades.stoa.org/places/894089,https://www.openstreetmap.org/way/456641882,https://www.geonames.org/6927414,https://en.wikipedia.org/wiki/Sippar,https://ar.wikipedia.org/wiki/سيبار,,,,,,https://wikidata.org/wiki/Q619707,44.2552,33.0605
SAR,https://cdli.mpiwg-berlin.mpg.de/proveniences/290,3,Dur-Šarrukin,Khūrsabāṭ,خورسباط,,,,,,,Dur-Šarrukin (mod. Khorsabad),https://pleiades.stoa.org/places/874458,https://www.openstreetmap.org/way/888859165,,https://en.wikipedia.org/wiki/Dur-Sharrukin,https://ar.wikipedia.org/wiki/دور_شروكين,,,,,,https://wikidata.org/wiki/Q253208,43.2347,36.5035
SAV,https://cdli.mpiwg-berlin.mpg.de/proveniences/918,1,,Savacık,,,,,,,,uncertain (mod. Savacık),,https://www.openstreetmap.org/node/1449289715,https://www.geonames.org/301457,,,,,,"https://tr.wikipedia.org/wiki/Savacık,_Gürpınar",,,43.6173,38.4123
SBA,https://cdli.mpiwg-berlin.mpg.de/proveniences/308,1,,Sabā‘a,سباع,,,,,,,uncertain (mod. Saba'a),https://pleiades.stoa.org/places/528477900,,,,,,,,,,,41.081,34.7579
SBY,https://cdli.mpiwg-berlin.mpg.de/proveniences/640,3,,Tall Ṣabī Ābiyaḍ,تل صبي أبيض,,,,,,,uncertain (mod. Tell Sabi Abyad),,,,,,,,,,,,39.0915,36.5057
SCH,https://cdli.mpiwg-berlin.mpg.de/proveniences/919,3,,Tall Balāṭah,تل بلاطة‎,,,,,שְׁכָם,,uncertain (mod. Tall Balāṭah),https://pleiades.stoa.org/places/678403,https://www.openstreetmap.org/node/5773512482,https://www.geonames.org/8070362,https://en.wikipedia.org/wiki/Tell_Balata,,,,https://he.wikipedia.org/wiki/wiki/תל_בלאטה,,,https://wikidata.org/wiki/Q7697383,35.2827,32.2135
SDM,https://cdli.mpiwg-berlin.mpg.de/proveniences/400,2,,Surkh Dum Lurī,,,سرخ دم لـري,,,,,Surkh Dum (mod. Sorḵdom),,,,,,,,,,,,47.7079,33.5064
SDP,https://cdli.mpiwg-berlin.mpg.de/proveniences/920,3,Šaduppûm,Tall Ḥarmal,تل حرمل,,,,,,,Šaduppûm (mod. Tall Ḥarmal),https://pleiades.stoa.org/places/821129014,https://www.openstreetmap.org/way/85884758,https://www.geonames.org/96040,https://en.wikipedia.org/wiki/Shaduppum,https://ar.wikipedia.org/wiki/تل_حرمل,,,,,http://publikationen.badw.de/de/rla/index#10138,https://wikidata.org/wiki/Q3481186,44.4666,33.3098
SEA,https://cdli.mpiwg-berlin.mpg.de/proveniences/921,3,,Beit She'an,,,,,,בֵּית שְׁאָן‎,,uncertain (mod. Beit She'an),https://pleiades.stoa.org/places/678378,https://www.openstreetmap.org/node/278473693,https://www.geonames.org/293387,https://en.wikipedia.org/wiki/Beit_She%27an,,,,,,,https://wikidata.org/wiki/Q152368,35.503,32.5046
SEC,https://cdli.mpiwg-berlin.mpg.de/proveniences/123,0,,,,,,,,,,uncertain (mod. Abu Sêcher),,,,,,,,,,,,,
SEL,https://cdli.mpiwg-berlin.mpg.de/proveniences/120,3,,Silūqīah,سلوقية,,,,,,,Seleucia (mod. Tell 'Umar),https://pleiades.stoa.org/places/894178,https://www.openstreetmap.org/way/353551437,https://www.geonames.org/89799,https://en.wikipedia.org/wiki/Seleucia,https://ar.wikipedia.org/wiki/سلوقية,,,,,,https://wikidata.org/wiki/Q1136681,44.5213,33.0962
SEQ,https://cdli.mpiwg-berlin.mpg.de/proveniences/922,1,URULibliuni,Saqandal,,,سقندل,,,,,URULibliuni (mod. Saqandal),https://pleiades.stoa.org/places/884203,,,,,,,,,,,46.7375,38.5041
SER,https://cdli.mpiwg-berlin.mpg.de/proveniences/923,1,,Sarābīūm,سرابيوم,,,,,,,uncertain (mod. Sarābīūm),https://pleiades.stoa.org/places/727228,,,,,,,,,,,32.326,30.4677
SFR,https://cdli.mpiwg-berlin.mpg.de/proveniences/167,3,Kutalla,Tall al-Sifr,تل سفر,,,,,,,Kutalla (mod. Tell Sifr),,,,,,,,,,,,45.9672,31.2946
